playerID,playerID_trade,full_name,first_name,last_name,birth_date
00-0035743,TothBr00,Brett Toth,Brett,Toth,1996-09-01
00-0033547,CunnZa00,Zach Cunningham,Zachary,Cunningham,1994-12-02
00-0039830,McMaDy00,Dylan McMahon,Dylan,McMahon,2001-01-22
00-0034799,BallKa00,Kalen Ballage,Kalen,Ballage,1995-12-22
00-0033744,WheeCh00,Chad Wheeler,Chad,Wheeler,1994-01-19
00-0032465,ElliDe01,DeAndre Elliott,DeAndre,Elliott,1992-11-21
00-0027083,BrutDa99,David Bruton,David,Bruton,1987-07-23
00-0038577,HerbNi00,Nick Herbig,Nick,Herbig,2001-11-21
00-0027256,StewDa00,Darian Stewart,Darian,Stewart,1988-08-04
00-0034158,ONeiBr00,Brian O'Neill,Brian,O'Neill,1995-09-15
00-0034389,CruiDa00,Dane Cruikshank,Dane,Cruikshank,1995-04-27
00-0039267,SamxAn00,Andre' Sam,Andre',Sam,1999-02-09
00-0036868,SmitJo03,Jordan Smith,Jordan,Smith,1998-04-10
00-0031167,SimoSc00,Scott Simonson,Scott,Simonson,1992-04-13
00-0031711,SincGa00,Gannon Sinclair,Gannon,Sinclair,1993-02-05
00-0034495,BrowEv00,Evan Brown,Evan,Brown,1996-09-16
00-0040678,HarmDe01,Derrick Harmon,Derrick,Harmon,2003-08-03
00-0032581,LeBlCr01,Cre'von LeBlanc,Cre'von,LeBlanc,1994-07-25
00-0035644,FantNo00,Noah Fant,Noah,Fant,1997-11-20
00-0035290,JohnJa11,Jaquan Johnson,Jaquan,Johnson,1995-11-06
00-0033906,KamaAl00,Alvin Kamara,Alvin,Kamara,1995-07-25
00-0034313,ButlPa00,Paul Butler,Paul,Butler,1993-04-26
00-0032391,ThunJo00,Joe Thuney,Joseph,Thuney,1992-11-18
00-0039480,ColbJo00,Jordan Colbert,Jordan,Colbert,2000-03-18
00-0035384,OpetIo00,Sua Opeta,Iosua,Opeta,1996-08-15
00-0032772,SmitRy00,Ryan Smith,Ryan,Smith,1993-09-07
00-0030562,TrufDe00,Desmond Trufant,Desmond,Trufant,1990-09-10
00-0040615,McDoCa00,Cade McDonald,Cade,McDonald,2001-05-07
00-0039306,WillDe11,Dee Williams,Desmond,Williams,1999-12-06
00-0033902,KpasTa00,Tanoh Kpassagnon,Tanoh,Kpassagnon,1994-06-14
00-0038574,McGuIs00,Isaiah McGuire,Isaiah,McGuire,2001-07-27
00-0036666,ToneSh00,Shaka Toney,Shaka,Toney,1998-01-07
00-0037406,WeatSt01,Sterling Weatherford,Sterling,Weatherford,1999-01-26
00-0035897,BilaAs00,Asmar Bilal,Asmar,Bilal,1997-04-12
00-0039340,LatuLa00,Laiatu Latu,Laiatu,Latu,2000-12-31
00-0030113,JohnCh08,Charles D. Johnson,Charles,Johnson,1989-02-27
00-0038129,OttoCa00,Cade Otton,Cade,Otton,1999-04-15
00-0035991,JohnRy00,Rysen John,Rysen,John,1997-12-20
00-0039535,CokeAn00,Andrew Coker,Andrew,Coker,2001-03-23
00-0033359,PankAd00,Adam Pankey,Adam,Pankey,1994-02-02
00-0038616,BrasCh00,Christian Braswell,Christian,Braswell,1999-09-27
00-0037233,PrinGe00,Gerrit Prince,Gerrit,Prince,1997-08-25
00-0037744,McBrTr01,Trey McBride,Trey,McBride,1999-11-22
00-0038984,ClarKe02,Kei'Trel Clark,Kei'Trel,Clark,2001-03-19
00-0036673,HillJu01,Justin Hilliard,Justin,Hilliard,1997-03-25
00-0026498,StafMa00,Matthew Stafford,John,Stafford,1988-02-07
00-0033746,BarrAl00,Alex Barrett,Alejandro,Barrett,1994-03-06
00-0039423,LaulJo00,Jonah Laulu,Jonah,Laulu,2000-06-30
00-0040673,MilrJa00,Jalen Milroe,Jalen,Milroe,2002-12-13
00-0036233,PeopDo00,Donovan Peoples-Jones,Donovan,Peoples-Jones,1999-02-19
00-0031536,MillDa00,Darrian Miller,Darrian,Miller,1993-04-08
00-0035696,ShelDu00,Duke Shelley,Yaqui,Shelley,1996-10-08
00-0033025,RichJa01,Jalen Richard,Jalen,Richard,1993-10-15
00-0035218,SmitSu00,Sutton Smith,Sutton,Smith,1996-03-22
00-0034186,LighAl00,Alex Light,Ethan,Light,1996-05-02
00-0040146,MiluWy00,Wyatt Milum,Wyatt,Milum,2002-12-27
00-0032996,JohnDe05,Devon Johnson,Devon,Johnson,1993-07-28
00-0036766,EubaNi00,Nick Eubanks,Nick,Eubanks,1996-11-21
00-0035852,GreeFa00,Farrod Green,Farrod,Green,1997-06-10
00-0040247,BergJu00,Junior Bergen,Junior,Bergen,2002-10-23
00-0027858,BerrEr99,Eric Berry,James,Berry,1988-12-29
00-0040669,TeSlIs00,Isaac TeSlaa,Isaac,TeSlaa,2002-02-20
00-0033691,MathIT00,I'Tavius Mathers,I'Tavius,Mathers,1993-11-19
00-0031914,PierOl00,Olsen Pierre,Olsen,Pierre,1991-08-27
00-0032539,BrowRy00,Ryan Brown,Ryan,Brown,1994-06-10
00-0033463,LawsCa00,Carl Lawson,Carl,Lawson,1995-06-29
00-0033005,KirkDe00,Denver Kirkland,Denver,Kirkland,1994-03-06
00-0035355,HancBl00,Blake Hance,Blake,Hance,1996-01-11
00-0035880,DaviJa10,Javaris Davis,Javaris,Davis,1996-12-26
00-0033060,CarrLe00,Leonte Carroo,Leonte,Carroo,1994-01-24
00-0032439,LandJi00,Jimmy Landes,James,Landes,1992-08-13
00-0037257,BellDa02,David Bell,David,Bell,2000-12-14
00-0033363,RiveDa00,David Rivers,David,Rivers,1994-07-23
00-0031774,CleaCa00,Cameron Clear,Cameron,Clear,1993-02-25
00-0035700,JacoJo01,Josh Jacobs,Joshua,Jacobs,1998-02-11
00-0040253,,Maximilian Mang,Maximilian,Mang,2000-03-13
00-0026905,MeltHe99,Henry Melton,Henry,Melton,1986-10-11
00-0032848,PeteKe01,Kevin Peterson,Kevin,Peterson,1994-03-22
00-0035282,SticEa00,Easton Stick,Easton,Stick,1995-09-09
00-0035297,HarmKe00,Kelvin Harmon,Kelvin,Harmon,1996-12-15
00-0031687,MostRa00,Raheem Mostert,Dominique,Mostert,1992-04-09
00-0040594,MuhaJa01,Jamil Muhammad,Jamil,Muhammad,2001-02-01
00-0033862,GonzZa00,Zane Gonzalez,Zane,Gonzalez,1995-05-07
00-0023506,SmitAl02,Alex Smith,Edwin,Smith,1982-05-22
00-0032259,FlowEr00,Ereck Flowers,Ereck,Flowers,1994-04-25
00-0036372,RobiRe00,Reggie Robinson II,Reggie,Robinson,1997-04-14
00-0036295,HennMa00,Matt Hennessy,Matthew,Hennessy,1997-11-17
00-0025442,WilsJo99,Josh Wilson,Joshua,Wilson,1985-03-11
00-0029508,FangHe00,Hebron Fangupo,Hebron,Fangupo,1985-07-19
00-0032498,HartTr00,Trevon Hartfield,Trevon,Hartfield,1991-11-17
00-0034793,PoliQu00,Quentin Poling,Quentin,Poling,1994-08-17
00-0034743,EvanRa01,Rashaan Evans,Rashaan,Evans,1995-11-08
00-0024061,WillTr99,Tramon Williams,Tramon,Williams,1983-03-16
00-0040104,JackKe03,Keondre Jackson,Keondre,Jackson,2002-05-02
00-0036230,WanoTe00,Prince Tega Wanogho,Prince,Wanogho,1997-11-22
00-0034545,FacyBr00,Brandon Facyson,Brandon,Facyson,1994-09-08
00-0032081,DzubNi00,Nick Dzubnar,Nicholas,Dzubnar,1991-08-15
00-0035965,GaleTi01,Tipa Galeai,Tipa,Galeai,1997-02-26
00-0023894,PennDo20,Donald Penn,Donald,Penn,1983-04-27
00-0034569,RobiTy00,Tyree Robinson,Tyree,Robinson,1994-04-14
00-0029786,SchrRy00,Ryan Schraeder,Ryan,Schraeder,1988-05-04
00-0038866,FinlAJ00,AJ Finley,Allister,Finley,2001-09-14
00-0032319,TravRo00,Ross Travis,Ross,Travis,1993-01-09
00-0037667,JoseKe03,Kerby Joseph,Kerby,Joseph,2000-11-14
00-0037301,JackTh00,Theo Jackson,Thedarrius,Jackson,1998-10-02
00-0031734,ReedCh00,Chris Reed,Christopher,Reed,1992-07-22
00-0032524,RobiJa01,Jamal Robinson,Jamal,Robinson,1993-01-13
00-0029269,BenjTr00,Travis Benjamin,Travis,Benjamin,1989-12-29
00-0028050,SalaGr00,Greg Salas,Gregory,Salas,1988-08-25
00-0040548,GrayJo01,Joshua Gray,Joshua,Gray,2000-03-13
00-0028003,McClTe00,Terrell McClain,Terrell,McClain,1988-07-20
00-0039140,RingKe00,Kelee Ringo,Kelee,Ringo,2002-06-27
00-0033517,DuraTr00,Travin Dural,Travin,Dural,1993-11-19
00-0027722,KafkMi00,Mike Kafka,Michael,Kafka,1987-07-25
00-0040395,BartJa01,Jared Bartlett,Jared,Bartlett,2001-04-01
00-0039545,SanfPh00,Phalen Sanford,Phalen,Sanford,1999-12-09
00-0019646,janikseb01,Sebastian Janikowski,Sebastian,Janikowski,1978-03-02
00-0029291,MannTe00,Terrell Manning,Darren,Manning,1990-04-16
00-0033717,RudoTr00,Travis Rudolph,Travis,Rudolph,1995-09-15
00-0033699,EkelAu00,Austin Ekeler,Austin,Ekeler,1995-05-17
00-0039311,BailEm00,Emani Bailey,Emani,Bailey,2001-11-28
00-0040728,RatlTa00,Tate Ratledge,Tate,Ratledge,2001-04-26
00-0029104,GrayJo00,Jonas Gray,Jonas,Gray,1990-06-27
00-0034511,LoveMi00,Mike Love,Michael,Love,1994-01-22
00-0032762,JoneCh09,Chris Jones,Christopher,Jones,1994-07-03
00-0031346,ElliJu01,Justin Ellis,Justin,Ellis,1990-12-27
00-0030070,JenkJo00,John Jenkins,Jonathan,Jenkins,1989-07-11
00-0040244,MataMo00,Moliki Matavao,Moliki,Matavao,2003-03-17
00-0030086,SmitQu00,Quanterus Smith,Quanterus,Smith,1989-11-26
00-0033544,WilsQu01,Quincy Wilson,Quincy,Wilson,1996-08-16
00-0040251,BridTr00,Trikweze Bridges,Trikweze,Bridges,2000-09-20
00-0036425,DallDe00,DeeJay Dallas,DeeJay,Dallas,1998-09-16
00-0031056,EvanSh00,Shaq Evans,Shaquelle,Evans,1991-03-07
00-0032442,RobeEl00,Elandon Roberts,Elandon,Roberts,1994-04-22
00-0039385,RobiKe03,Keilan Robinson,Keilan,Robinson,2000-02-16
00-0032687,BaxtKe00,Keith Baxter,Keith,Baxter,1992-06-04
00-0032344,BailSt02,Sterling Bailey,Sterling,Bailey,1992-09-13
00-0029493,QuigRy00,Ryan Quigley,Ryan,Quigley,1990-01-26
00-0034509,FordKe00,Keith Ford,Keith,Ford,1994-04-18
00-0031624,RobiEd00,Edmond Robinson,Edmond,Robinson,1992-02-23
00-0039435,BethTa00,Tatum Bethune,Tatum,Bethune,2001-02-19
00-0032153,VallMa00,Max Valles,Max,Valles,1994-08-05
00-0036870,JohnBu01,Buddy Johnson,Devodrick,Johnson,1999-02-27
00-0034100,,Shay Fields,Leonsha,Fields,1996-06-22
00-0040231,BrueCa00,Carson Bruener,Carson,Bruener,2001-06-06
00-0036306,ThomDa07,Daniel Thomas,Daniel,Thomas,1998-07-01
00-0031066,TaliLo00,Lorenzo Taliaferro,Lorenzo,Taliaferro,1991-12-23
00-0020578,bryanmat01,Matt Bryant,Steven,Bryant,1975-05-29
00-0029854,AndeC.00,C.J. Anderson,Cortrelle,Anderson,1991-02-10
00-0037610,VernSe00,Seth Vernon,Seth,Vernon,1999-04-06
00-0030457,CarrCo00,Tank Carradine,Cornellius,Carradine,1990-02-18
00-0036086,BerrRa01,Rashod Berry,Rashod,Berry,1996-10-14
00-0033608,LewiRy01,Ryan Lewis,William,Lewis,1994-04-15
00-0036783,McCoRy00,Ryan McCollum,Ryan,McCollum,1998-03-04
00-0034334,ApkeTr00,Troy Apke,Troy,Apke,1995-04-11
00-0033111,CoopPh00,Pharoh Cooper,Pharoh,Cooper,1995-03-07
00-0039143,FoskIs00,Isaiah Foskey,Isaiah,Foskey,2000-10-30
00-0040201,HarrMa10,Marcus Harris,Marcus,Harris,2001-03-06
00-0033400,HaacMa00,Matt Haack,Matthew,Haack,1994-07-25
00-0031582,WalkTr00,Tray Walker,Tray,Walker,1992-08-05
00-0039821,PhilAn02,Andru Phillips,Andru,Phillips,2001-11-30
00-0035000,BellQu00,Quinton Bell,Quinton,Bell,1996-05-09
00-0034084,BadgMi00,Mike Badgley,Michael,Badgley,1995-07-28
00-0038563,TuckTr00,Tre Tucker,Tre,Tucker,2001-03-08
00-0036863,GarrCh00,Chris Garrett,Chris,Garrett,1998-06-12
00-0032417,PerkPa00,Paul Perkins,Paul,Perkins,1994-11-16
00-0030154,HammFr00,Frankie Hammond,Frankie,Hammond,1990-02-17
00-0036182,WestNi00,Nick Westbrook-Ikhine,Nick,Westbrook-Ikhine,1997-03-21
00-0039543,KeytRa00,Ramel Keyton,Ramel,Keyton,2000-09-14
00-0034414,ScotBo02,Boston Scott,Boston,Scott,1995-04-27
00-0036399,MutiNe00,Netane Muti,Netane,Muti,1999-03-27
00-0035275,ScarJo00,Jordan Scarlett,Jordan,Scarlett,1995-07-08
00-0032443,HuntJo00,Joey Hunt,Joseph,Hunt,1994-02-22
00-0029975,KovaJo00,Jordan Kovacs,Jordan,Kovacs,1990-06-12
00-0030890,PalmKe00,Kelvin Palmer,Kelvin,Palmer,1990-10-23
00-0031113,PoehWi00,William Poehls,William,Poehls,1991-11-27
00-0030708,BartKa00,Karim Barton,Karim,Barton,1991-12-13
00-0039794,AlleBr05,Braelon Allen,Braelon,Allen,2004-01-20
00-0029668,LuckAn00,Andrew Luck,Andrew,Luck,1989-09-12
00-0036736,AwosKa00,Kayode Awosika,Kayode,Awosika,1998-10-27
00-0031244,WattBr00,Brandon Watts,Brandon,Watts,1991-01-21
00-0036313,MannBr01,Braden Mann,Braden,Mann,1997-11-24
MAT090108,MathAl00,Alex Matheson,Alexander,Matheson,1995-03-30
00-0031557,PhilJo01,Jordan Phillips,Jordan,Phillips,1992-09-21
00-0032322,McCoDe00,Dexter McCoil,Dexter,McCoil,1991-09-05
00-0035789,RowlCh00,Chris Rowland,Chris,Rowland,1997-12-19
00-0038606,WashPa01,Parker Washington,Christopher,Washington,2002-03-21
00-0035051,WrigWi00,Willie Wright,Willie,Wright,1996-02-25
00-0034404,FittKy00,Kylie Fitts,Kylie,Fitts,1994-10-11
00-0036241,HallBr02,Bryce Hall,Bryce,Hall,1997-11-05
00-0027878,OdriJa99,Jared Odrick,Jared,Odrick,1987-12-31
00-0026855,SmitAn01,Antone Smith,Antone,Smith,1985-09-17
00-0034668,StinAa00,Aaron Stinnie,Aaron,Stinnie,1994-02-18
00-0039367,ThomXa01,Xavier Thomas,Xavier,Thomas,1999-12-20
00-0029793,WillBr04,Brandon Williams,Brandon,Williams,1987-10-12
00-0035143,BurrBe00,Ben Burr-Kirven,Ben,Burr-Kirven,1997-09-08
00-0034436,ClapWi00,Will Clapp,William,Clapp,1995-12-10
00-0039061,JohnDe08,Desjuan Johnson,Desjuan,Johnson,1999-09-02
00-0031978,MincJo00,Jonathon Mincy,Jonathon,Mincy,1992-09-05
00-0034422,BierKe00,Keishawn Bierria,Keishawn,Bierria,1995-07-26
00-0031041,FullKy00,Kyle Fuller,Kyle,Fuller,1992-02-16
00-0030433,GillMi00,Mike Gillislee,Michael,Gillislee,1990-11-01
00-0038638,PariDe00,Derek Parish,Derek,Parish,1999-01-04
00-0027840,McClRo98,Robert McClain,Robert,McClain,1988-07-22
00-0028536,BramBr00,Bryan Braman,Bryan,Braman,1987-05-04
00-0038584,RoyxJa00,Jaquelin Roy,Jaquelin,Roy,2000-10-22
00-0037591,WatsLe00,Leroy Watson IV,Leroy,Watson,1998-06-10
00-0038482,GarnMe00,Mekhi Garner,Mekhi,Garner,2000-01-11
00-0024334,MarsBr00,Brandon Marshall,Brandon,Marshall,1984-03-23
00-0039332,RaveCJ00,C.J. Ravenell,Cameron,Ravenell,2000-07-07
00-0033714,JohnKe05,Keeon Johnson,Keeon,Johnson,1994-12-31
00-0037409,,Michael Young Jr.,Michael,Young,1999-02-11
00-0035817,MarkKy01,Kyle Markway,Kyle,Markway,1997-03-04
00-0038649,ForsAl00,Alex Forsyth,Alex,Forsyth,1999-02-13
00-0034438,WoodLo00,Logan Woodside,Logan,Woodside,1995-01-27
00-0033523,AlleJo01,Jonathan Allen,Jonathan,Allen,1995-01-16
00-0030523,WebsKa00,Kayvon Webster,Kayvon,Webster,1991-02-01
00-0033601,CrowLu00,Lucas Crowley,Lucas,Crowley,1994-09-07
00-0040619,WarrGa00,Gareth Warren,Gareth,Warren,2003-08-05
00-0036387,ReagJa00,Jalen Reagor,Jalen,Reagor,1999-01-02
00-0031592,ParrDa00,David Parry,David,Parry,1992-03-07
00-0040070,VinsCa00,Carson Vinson,Carson,Vinson,2001-11-13
00-0034769,GateDe00,DeMarquis Gates,DeMarquis,Gates,1996-03-07
00-0033734,WiltJo01,Jomal Wiltz,Jamal,Perry,1994-10-23
00-0038710,WhitBl01,Blake Whiteheart,Blake,Whiteheart,2000-03-22
00-0034155,UhatSa00,Leka Uhatafe,Salesi,Uhatafe,1994-10-25
00-0035098,AberMi00,Micah Abernathy,Micah,Abernathy,1997-02-10
00-0031846,HallRa02,Rannell Hall,Rannell,Hall,1993-01-30
00-0039806,CollCh00,Chris Collins,Chris,Collins,1999-12-14
00-0031128,GroyRy00,Ryan Groy,Ryan,Groy,1990-09-30
00-0031845,HackCh00,Chris Hackett,Chris,Hackett,1993-08-03
00-0040737,FergTe00,Terrance Ferguson,Terrance,Ferguson,2003-03-07
00-0036195,HeckCh00,Charlie Heck,Charlie,Heck,1996-11-20
00-0036119,ObinGe00,George Obinna,George,Obinna,1996-08-23
00-0029290,MillRy00,Ryan Miller,Ryan,Miller,1989-07-06
00-0038575,FehoVi00,Viliami Fehoko Jr.,Viliami,Fehoko,1999-12-16
00-0039414,AnthDa00,Daijahn Anthony,Daijahn,Anthony,2000-09-09
00-0032405,BeavWi00,Willie Beavers,Willie,Beavers,1993-10-02
00-0027686,PeteCo00,Corey Peters,Corey,Peters,1988-06-08
00-0036237,MurcLa00,Larrell Murchison,Larrell,Murchison,1997-04-24
00-0036982,GolsCh00,Chauncey Golston,Chauncey,Golston,1998-02-10
00-0032073,,Jake Heaps,Jake,Heaps,1991-06-19
00-0031209,PerrSe00,Senorise Perry,Senorise,Perry,1991-09-19
00-0032496,FarlMa00,Matthias Farley,Matthias,Farley,1992-07-15
00-0032150,NelsSt01,Steven Nelson,Steven,Nelson,1993-01-22
00-0033417,StriDa00,Damore'ea Stringfellow,Damore'ea,Stringfellow,1994-10-18
00-0035076,BoltCu00,Curtis Bolton,Curtis,Bolton,1995-12-18
00-0040076,PeebAe00,Aeneas Peebles,Aeneas,Peebles,2001-09-03
00-0026016,PitoRo00,Ropati Pitoitua,Ropati,Pitoitua,1985-04-06
00-0040716,WoodCr00,Craig Woodson,Craig,Woodson,2001-02-20
00-0034169,BaugMa02,Marcus Baugh,Marcus,Baugh,1994-12-09
00-0033536,WillMi07,Mike Williams,Michael,Williams,1994-10-04
00-0036906,HerbKh00,Khalil Herbert,Khalil,Herbert,1998-04-21
00-0036992,MoldEl00,Elijah Molden,Elijah,Molden,1999-01-30
00-0035678,JoneDr00,Dre'Mont Jones,Dre'Mont,Jones,1997-01-05
00-0028924,GipsTa00,Tashaun Gipson,Tashaun,Gipson,1990-08-07
00-0024244,MangNi20,Nick Mangold,Nicholas,Mangold,1984-01-13
00-0038397,HullEv00,Evan Hull,Evan,Hull,2000-10-26
00-0032664,CherDo00,Don Cherry,Don,Cherry,1994-09-27
00-0040148,WattXa00,Xavier Watts,Xavier,Watts,2001-11-22
00-0029520,PleaEd00,Eddie Pleasant,Edward,Pleasant,1988-12-17
00-0030718,PratQu00,Quron Pratt,Quron,Pratt,1991-04-25
00-0033086,,Kyle Coleman,Kyle,Coleman,1993-09-30
00-0036566,BrowDe06,Deonte Brown,Deonte,Brown,1998-01-15
00-0031768,MageTe00,Terrence Magee,Terrence,Magee,1993-03-16
00-0039157,MaucCo00,Cody Mauch,Cody,Mauch,1999-01-15
00-0033369,BryaOm00,Omarius Bryant,Omarius,Bryant,1994-10-26
00-0038484,NgatJo01,Joseph Ngata,Joseph,Ngata,2001-01-09
00-0029414,CharOr00,Orson Charles,Orson,Charles,1991-01-27
00-0029629,StupNa01,Nate Stupar,Stephen,Stupar,1988-03-14
00-0038630,HodgCo00,Cooper Hodges,Cooper,Hodges,2000-07-13
00-0039344,BrooJo02,Jonathon Brooks,Jonathon,Brooks,2003-07-21
00-0030813,VirgLa00,Lawrence Virgil,Lawrence,Virgil,1991-01-20
00-0031962,AlfoMa00,Mario Alford,Mario,Alford,1992-02-25
00-0035573,OrrxKa00,Kareem Orr,Kareem,Orr,1997-01-02
00-0039735,PoweJa00,Jackson Powers-Johnson,Jackson,Powers-Johnson,2003-01-23
00-0027688,McCoCo00,Colt McCoy,Daniel,McCoy,1986-09-05
00-0029626,PeadIs00,Isaiah Pead,Isaiah,Pead,1989-12-14
00-0023445,WareDe99,DeMarcus Ware,DeMarcus,Ware,1982-07-31
00-0035634,BrowAl02,Alex Brown,Alex,Brown,1996-08-30
00-0032001,EdwaBe00,Ben Edwards,Benjamin,Edwards,1992-04-10
00-0024296,WhitCh02,Charlie Whitehurst,Charlie,Whitehurst,1982-08-06
00-0038934,HarrAn00,Anton Harrison,Anton,Harrison,2002-02-02
00-0034726,LeavDa00,Dallin Leavitt,Dallin,Leavitt,1994-08-08
00-0036155,DakaJo00,John Daka,John,Daka,1997-12-07
00-0039473,JohnXa00,Xavier Johnson,Xavier,Johnson,1999-05-11
00-0040528,GalbJJ00,JJ Galbreath,JJ,Galbreath,2001-08-05
00-0032630,CallJo00,Joe Callahan,Francis,Callahan,1993-06-04
00-0039798,DaviIs00,Isaiah Davis,Isaiah,Davis,2002-02-21
00-0034265,AverAn00,Anthony Averett,Anthony,Averett,1994-11-30
00-0040010,SorrBa00,Barryn Sorrell,Barryn,Sorrell,2002-12-22
00-0033525,AndeRy00,Ryan Anderson,Orlando,Anderson,1994-08-12
00-0039354,JackMc00,McKinnley Jackson,McKinnley,Jackson,2001-12-26
00-0030451,McCrDe00,Demetrius McCray,Demetrius,McCray,1991-05-11
00-0037325,BarnKa00,Kalon Barnes,Kalon,Barnes,1998-12-16
00-0029883,FaurJo00,Joseph Fauria,Joseph,Fauria,1990-01-16
LAF583110,LaFrRo00,Royce LaFrance,Royce,LaFrance,1993-07-17
00-0037272,WashMo00,Montrell Washington,Montrell,Washington,1999-03-14
00-0031380,DennDa00,Darqueze Dennard,Darqueze,Dennard,1991-10-10
00-0036056,HeslGa00,Gavin Heslop,Gavin,Heslop,1997-11-13
00-0040315,BrooJa04,Ja'Corey Brooks,Ja'Corey,Brooks,2001-10-31
00-0029542,GilmSt00,Stephon Gilmore,Stephon,Gilmore,1990-09-19
00-0035013,HillJo03,Jon Hilliman,Jonathan,Hilliman,1995-11-14
00-0032540,CarsTr01,Tra Carson,Latrarion,Carson,1992-10-24
00-0027375,BrocTr00,Tramaine Brock,Tramaine,Brock,1988-08-20
00-0034118,MorrPa00,Patrick Morris,Patrick,Morris,1995-02-13
00-0028043,HeluRo00,Roy Helu,Roy,Helu,1988-12-07
00-0035315,BrouCo00,Cortez Broughton,Cortez,Broughton,1996-09-02
00-0034556,KellKa02,Kam Kelly,Kameron,Kelly,1996-08-19
00-0030025,OkoyLa00,Lawrence Okoye,Lawrence,Okoye,1991-10-06
00-0033913,WormCh00,Chris Wormley,Christopher,Wormley,1993-08-25
00-0034470,WeatTo00,Toby Weathersby,Toby,Weathersby,1996-09-19
00-0034828,LandHa00,Harold Landry III,Harold,Landry,1996-06-05
00-0034720,SpilRo00,Robert Spillane,Robert,Spillane,1995-12-14
00-0033564,ButtJa00,Jake Butt,Jonathan,Butt,1995-07-11
00-0040512,CrenBr00,Brandon Crenshaw-Dickson,Brandon,Crenshaw-Dickson,2001-02-22
00-0035912,BellLe02,Levante Bellamy,Levante,Bellamy,1996-11-28
00-0035079,EntoKa00,Kabion Ento,Kabion,Ento,1996-01-03
00-0031606,EvanRa00,Randall Evans,Randall,Evans,1991-12-26
00-0038404,LeoxTi00,Titus Leo,Titus,Leo,1999-08-26
00-0038720,HillJu02,Julian Hill,Julian,Hill,2000-07-09
00-0038658,,Adrian Martinez,Adrian,Martinez,2000-01-07
00-0038149,AlixJo00,Josh Ali,Josh,Ali,1999-03-03
00-0027960,CastAn00,Anthony Castonzo,Anthony,Castonzo,1988-08-09
00-0033580,VallTa00,Tanner Vallejo,Tanner,Vallejo,1994-12-16
00-0037641,,Willie Johnson,Willie,Johnson,1996-12-23
00-0026143,RyanMa00,Matt Ryan,Matthew,Ryan,1985-05-17
00-0034596,WebbRa01,Ralph Webb,Rapheal,Webb,1994-11-21
00-0035220,GrayDe01,Derwin Gray,Derwin,Gray,1995-05-10
00-0029310,JohnCa01,Cam Johnson,Cameron,Johnson,1990-05-24
00-0030577,WillSy00,Sylvester Williams,Sylvester,Williams,1988-11-21
00-0032883,LoewMi00,Mitchell Loewen,Mitchell,Loewen,1993-02-14
00-0037097,GillTr01,Trenton Gill,Trenton,Gill,1999-01-01
00-0031188,JackBe00,Bennett Jackson,Bennett,Jackson,1991-09-16
00-0036087,BryaMy01,Myles Bryant,Myles,Bryant,1998-01-02
00-0036137,KamaAz01,Azur Kamara,Azur,Kamara,1998-09-26
00-0038795,MustPJ00,PJ Mustipher,Patrick,Mustipher,1998-11-10
00-0033455,FirkAn00,Anthony Firkser,Anthony,Firkser,1995-02-19
00-0026857,ElleDa99,Dannell Ellerbe,Dannell,Ellerbe,1985-11-29
00-0039923,McCaJJ00,J.J. McCarthy,Jonathan,McCarthy,2003-01-20
00-0034932,FortAu00,Austin Fort,Austin,Fort,1995-05-14
00-0029641,CrawTy00,Tyrone Crawford,Tyrone,Crawford,1989-11-22
00-0039470,DeenBr00,Branson Deen,Branson,Deen,2000-02-12
00-0040160,SawyJa00,Jack Sawyer,Jack,Sawyer,2002-05-06
00-0040299,,Eugene Asante,Eugene,Asante,2000-01-22
00-0026759,HuntPh00,Phillip Hunt,Phillip,Hunt,1986-01-10
00-0039890,MitcAd00,Adonai Mitchell,Adonai,Mitchell,2002-10-08
00-0035062,MustSa01,Sam Mustipher,Sam,Mustipher,1996-08-13
00-0040265,ReedJa05,Ja'Seem Reed,Ja'Seem,Reed,2003-03-21
00-0040220,MellTo00,Tommy Mellott,Tommy,Mellott,2001-10-16
00-0032677,LittCo01,Cory Littleton,Cory,Littleton,1993-11-18
00-0033164,PopeTr00,Troymaine Pope,Troymaine,Pope,1993-11-29
00-0032290,ReedTr00,Trovon Reed,Trovon,Reed,1990-12-30
00-0033414,SmitEr00,Eric Smith,Eric,Smith,1995-09-02
00-0036677,AndeZa02,Zayne Anderson,Zayne,Anderson,1997-01-03
00-0038540,JohnPa03,Paris Johnson Jr.,Paris,Johnson,2001-07-03
00-0032121,DeboAn00,Andre Debose,Andre,Debose,1990-09-12
00-0035674,TillJe00,Jerry Tillery,Jerry,Tillery,1996-10-08
00-0037481,FatuOl00,Olakunle Fatukasi,Olakunle,Fatukasi,1999-06-11
00-0033976,HestTr00,Treyvon Hester,Treyvon,Hester,1992-09-21
00-0036270,MartKa01,Kamal Martin,Kamal,Martin,1998-06-17
00-0031269,CarrTr00,T.J. Carrie,Travis,Carrie,1990-07-28
00-0040642,BrouVe00,Vernon Broughton,Vernon,Broughton,2001-07-15
00-0034402,EjioDu00,Duke Ejiofor,Duke,Ejiofor,1995-04-24
00-0037754,PetiNi00,Nicholas Petit-Frere,Nicholas,Petit-Frere,1999-09-15
00-0031749,,Ray Hamilton,Ray,Hamilton,1992-10-28
00-0039769,RichDe04,Devin Richardson,Devin,Richardson,1999-12-05
